"INSTCODE"	"ACCENUMB"	"COLLNUMB"	"COLLCODE"	"COLLNAME"	"COLLINSTADDRESS"	"COLLMISSID"	"GENUS"	"SPECIES"	"SPAUTHOR"	"SUBTAXA"	"SUBTAUTHOR"	"CROPNAME"	"ACCENAME"	"ACQDATE"	"ORIGCTY"	"NAMECTY"	"ADM1"	"ADM2"	"ADM3"	"ADM4"	"COLLSITE"	"DECLATITUDE"	"LATITUDE"	"DECLONGITUDE"	"LONGITUDE"	"COORDUNCERT"	"COORDDATUM"	"GEOREFMETH"	"ELEVATION"	"COLLDATE"	"BREDCODE"	"BREDNAME"	"SAMPSTAT"	"ANCEST"	"COLLSRC"	"DONORCODE"	"DONORNAME"	"DONORNUMB"	"OTHERNUMB"	"DUPLSITE"	"DUPLINSTNAME"	"STORAGE"	"MLSSTAT"	"REMARKS"	"SUITQUAL"	"LOCALQUAL"	"COORQUAL"	"TOTALQUAL"	"TOTALQUAL100"
NA	"2807199822"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"San Andres Tuxtla"	NA	NA	NA	18.5688888888889	"183408N"	-95.0669444444444	"0950401W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2807200312"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Tierra Blanca"	NA	NA	NA	18.75	"184500N"	-96.5166666666667	"0963100W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"2807205173"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Quintana Roo"	"Othan P. Blanco"	NA	NA	NA	18.0830555555556	"180459N"	-89.0666666666667	"0890400W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"2807223175"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Tamaulipas"	"Totutla"	NA	NA	NA	19.2125	"191245N"	-96.8783333333333	"0965242W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2807279612"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Coahuila de zaragoza"	"Zaragoza"	NA	NA	NA	28.4166666666667	"282500N"	-101.783055555556	"1014659W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2807304363"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Tehuantepec"	NA	NA	NA	16.6830555555556	"164059N"	-95.5330555555555	"0953159W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"2807348023"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Coahuila de zaragoza"	"Zaragoza"	NA	NA	NA	28.4166666666667	"282500N"	-101.783055555556	"1014659W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2807376579"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Tamaulipas"	"Llera"	NA	NA	NA	23.1311111111111	"230752N"	-99.1919444444444	"0991131W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"2807376846"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Tamasopo"	NA	NA	NA	21.9166666666667	"215500N"	-99.3330555555555	"0991959W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"2807415737"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Totutla"	NA	NA	NA	19.2125	"191245N"	-96.8783333333333	"0965242W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2807432803"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Hopelchan"	NA	NA	NA	18.9666666666667	"185800N"	-89.3330555555555	"0891959W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"2807447256"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sinaloa"	"Ahome"	NA	NA	NA	25.9666666666667	"255800N"	-109.066666666667	"1090400W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"2807453561"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Tuxtla Gutierrez"	NA	NA	NA	16.8091666666667	"164833N"	-93.1080555555556	"0930629W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"2807459494"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sonora"	"Onavas"	NA	NA	NA	28.4858333333333	"282909N"	-109.358888888889	"1092132W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"2807508989"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Quintana Roo"	"Lazaro Cardenas"	NA	NA	NA	21.2086111111111	"211231N"	-87.1938888888889	"0871138W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"2807514391"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Juchitan"	NA	NA	NA	16.8666666666667	"165200N"	-94.7330555555556	"0944359W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"2807597944"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Juchitan"	NA	NA	NA	16.8666666666667	"165200N"	-94.7330555555556	"0944359W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"2807625950"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Tuxtla Gutierrez"	NA	NA	NA	16.7930555555556	"164735N"	-93.0908333333333	"0930527W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"2807653660"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Tamaulipas"	"Misantla"	NA	NA	NA	20.0988888888889	"200556N"	-96.885	"0965306W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"28253"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	NA	NA	NA	NA	18.0438888888889	"180238N"	-94.4261111111111	"0942534W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	6.66666666666667	17	43.6666666666667	72.7777777777778
NA	"2859393423"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.9666666666667	"165800N"	-91.7830555555555	"0914659W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"2873"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Guerrero"	"General Heliodoro Castillo"	NA	NA	NA	17.7766666666667	"174636N"	-99.9602777777778	"0995737W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"28808"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.655	"183918N"	-89.4080555555556	"0892429W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2888"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Jalisco"	NA	NA	NA	NA	19.5083333333333	"193030N"	-105.058055555556	"1050329W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"29092"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.1838888888889	"181102N"	-89.7469444444445	"0894449W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2912"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Pedro Huamelula"	NA	NA	NA	15.8944444444444	"155340N"	-95.9208333333333	"0955515W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2961"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.0002777777778	"180001N"	-89.4130555555556	"0892447W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"2993511578"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Yautepec"	NA	NA	NA	16.3827777777778	"162258N"	-96.0044444444444	"0960016W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"2999"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.7811111111111	"164652N"	-91.0625	"0910345W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3_new"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Amacuzac"	NA	NA	NA	18.5277777777778	"183140N"	-99.3577777777778	"0992128W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	6.66666666666667	17	38.6666666666667	64.4444444444444
NA	"3000"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.7811111111111	"164652N"	-91.0625	"0910345W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3013433373"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.9633333333333	"165748N"	-91.2594444444444	"0911534W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3037"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.9597222222222	"165735N"	-91.5933333333333	"0913536W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"3110"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Jer?nimo Coatl?n"	NA	NA	NA	16.15	"160900N"	-97.0169444444444	"0970101W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"3115506401"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Puebla"	"Cuautempan"	NA	NA	NA	19.9280555555556	"195541N"	-97.7177777777778	"0974304W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"3115518404"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Puebla"	"Nauzontla"	NA	NA	NA	19.9591666666667	"195733N"	-97.5313888888889	"0973153W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3115524405"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Puebla"	"Nauzontla"	NA	NA	NA	19.9502777777778	"195701N"	-97.5311111111111	"0973152W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3115526403"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Puebla"	"Cuetzalan del Progreso"	NA	NA	NA	20.0844444444444	"200504N"	-97.435	"0972606W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"3115533408"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Puebla"	"Jonotla"	NA	NA	NA	20.0886111111111	"200519N"	-97.475	"0972830W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"312"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Veracruz"	NA	NA	NA	19.2	"191200N"	-96.2327777777778	"0961358W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"3125118932"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Baja California Sur"	"La Paz"	NA	NA	NA	23.5	"233000N"	-110.033055555556	"1100159W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3125243938"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Baja California Sur"	"La Paz"	NA	NA	NA	23.5	"233000N"	-110.033055555556	"1100159W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"313"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	18.2388888888889	"181420N"	-89.4527777777778	"0892710W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"31391"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Hopelch?n"	NA	NA	NA	19.2047222222222	"191217N"	-89.2566666666667	"0891524W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"3146"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Miguel del Puerto"	NA	NA	NA	15.9902777777778	"155925N"	-96.1113888888889	"0960641W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"31853-A"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calakmul"	NA	NA	NA	17.885	"175306N"	-89.1708333333333	"0891015W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"3236"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.7891666666667	"164721N"	-91.1080555555556	"0910629W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"32774"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Pedro Huamelula"	NA	NA	NA	15.9366666666667	"155612N"	-95.9344444444445	"0955604W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"32877"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Pedro Huamelula"	NA	NA	NA	15.8630555555556	"155147N"	-95.9080555555556	"0955429W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"32895"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Pedro Huamelula"	NA	NA	NA	15.8630555555556	"155147N"	-95.9080555555556	"0955429W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"33059"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"San Miguel del Puerto"	NA	NA	NA	15.9055555555556	"155420N"	-96.1430555555556	"0960835W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"3306204425"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Tlaquiltenango"	NA	NA	NA	18.4722222222222	"182820N"	-99.0066666666667	"0990024W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3306205113"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Tlaquiltenango"	NA	NA	NA	18.4722222222222	"182820N"	-99.0066666666667	"0990024W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3306420719"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.7583333333333	"164530N"	-91.1416666666667	"0910830W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3306425679"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.8141666666667	"164851N"	-91.0613888888889	"0910341W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3306425783"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.93	"165548N"	-91.2702777777778	"0911613W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3306426330"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.7583333333333	"164530N"	-91.1416666666667	"0910830W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3306426586"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ixhuatan"	NA	NA	NA	17.3130555555556	"171847N"	-93.0022222222222	"0930008W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3306433184"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Villaflores"	NA	NA	NA	16.3302777777778	"161949N"	-93.6141666666667	"0933651W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3317"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Huatusco"	NA	NA	NA	19.1330555555556	"190759N"	-96.9666666666667	"0965800W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	6.66666666666667	17	43.6666666666667	72.7777777777778
NA	"3319"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Queretaro de arteaga"	"Landa de Matamoros"	NA	NA	NA	21.2658333333333	"211557N"	-99.1083333333333	"0990630W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"333"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	NA	NA	NA	NA	18.75	"184500N"	-96.4669444444445	"0962801W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	6.66666666666667	17	43.6666666666667	72.7777777777778
NA	"3336"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Yecuatla"	NA	NA	NA	19.8	"194800N"	-96.8169444444444	"0964901W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	6.66666666666667	17	43.6666666666667	72.7777777777778
NA	"3337"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Guerrero"	"General Heliodoro Castillo"	NA	NA	NA	17.8061111111111	"174822N"	-100.111388888889	"1000641W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"33528"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Valerio Trujano"	NA	NA	NA	17.7716666666667	"174618N"	-96.9830555555556	"0965859W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"342"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Champot?n"	NA	NA	NA	18.1	"180600N"	-89.8327777777778	"0894958W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"3456"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Asunci?n Ixtaltepec"	NA	NA	NA	16.7438888888889	"164438N"	-94.9766666666667	"0945836W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
