Fuente	ID de la fuente	ESPECIE	"GENUS
"	"SPECIES
"	"ORIGCTY
"	"OBSDATE
"	"POPID
"	"MNGINSTNAME
"	MNGINSTADDRESS	"SPAUTHOR
"	"SUBTAXA
"	"SUBTAUTH
"	"OCCURSITE
"	"DECLATITUDE
"	"DECLONGITUDE
"	"COORDDATUM
"	"ELEVATION
"	SITEPROT	"POPSRC
"	SAMPSTAT	INSTNAME	INSTADDRESS	INSTNAME	"INSTCODE
"	HERBCODE	3.2.5.1	ACCEDOI	ACCENUMB	SPECNUMB	CONSACTION	MLSSTAT	LINKS	REMARKS
GBIF_CWRdiversity	1304611924	Ilex bahiahondica	Ilex	bahiahondica	CUB	00000000	3102995			(Loes.) Borhidi	bahiahondica		Pinar de Cajlbana prope Bahia Honda in parte occidentalis / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304612158	Panicum dichotomiflorum	Panicum	dichotomiflorum	CUB	00000000	3103283			Michx.											Bioversity												
GBIF_CWRdiversity	1304612389	Panicum millegrana	Panicum	millegrana	CUB	00000000	3103439			Poir.											Bioversity												
GBIF_CWRdiversity	1304612549	Panicum virgatum	Panicum	virgatum	CUB	00000000	3103685			Griseb.	cubense										Bioversity												
GBIF_CWRdiversity	1304612606	Panicum virgatum	Panicum	virgatum	CUB	00000000	3103686			Griseb.	cubense										Bioversity												
GBIF_CWRdiversity	1304614100	Solanum americanum	Solanum	americanum	CUB	00000000	3105280			Mill.											Bioversity												
GBIF_CWRdiversity	1304614103	Solanum americanum	Solanum	americanum	CUB	00000000	3105278			Mill.			Vicinity of Pinar del Ro. Las Ovas. / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304614130	Solanum americanum	Solanum	americanum	CUB	00000000	3105296			Mill.			Cooper''s Ranch, base of El Yunque Mt., Baracoa. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304614132	Solanum americanum	Solanum	americanum	CUB	00000000	3105284			Mill.			[Data from an additional label associated with the sheet:] Ro Barigua ca. R.R. / Santiago de Cuba / Cuba								Bioversity												
GBIF_CWRdiversity	1304614133	Solanum americanum	Solanum	americanum	CUB	00000000	3105292			Mill.			Trinidad Mountains. San Blas - Buenos Aires. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304614139	Solanum americanum	Solanum	americanum	CUB	00000000	3105302			Mill.			Vicinity of Santiago City. / Santiago de Cuba / Cuba								Bioversity												
GBIF_CWRdiversity	1304614143	Solanum americanum	Solanum	americanum	CUB	00000000	3105276			Mill.			Santa Clara: Trinidad, mountains of the Siguanea - Trinidad group, slopes of Pico Potrerillo. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304614144	Solanum americanum	Solanum	americanum	CUB	00000000	3105279			Mill.			L?ma Cardero, Pico Turquisco, Oriente. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304614145	Solanum americanum	Solanum	americanum	CUB	00000000	3105297			Mill.			Near Cienfuegos. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304614165	Solanum americanum	Solanum	americanum	CUB	00000000	3105305			Mill.			Santiago de las Vegas. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304614478	Solanum angustifolium	Solanum	angustifolium	CUB	00000000	3105635			Mill.			Prov. Oriente. / Santiago de Cuba / Cuba								Bioversity												
GBIF_CWRdiversity	1304614518	Solanum angustifolium	Solanum	angustifolium	CUB	00000000	3105636			Mill.			Near Mocada Quarter. / Santiago de Cuba / Cuba								Bioversity												
GBIF_CWRdiversity	1304614588	Persea anomala	Persea	anomala	CUB	00000000	3105728			Britton & P.Wilson			Southern Oriente and Pico Turquino: Sierra Maestra /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304614846	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	3106058			Dun.			Southern Baracoa Region. Chanasco. Jauco Abajo. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304614880	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	3106041			Dun.											Bioversity												
GBIF_CWRdiversity	1304614887	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	3106029			Dun.			Province of Oriente, vicinity of Santiago. Ensenada Ca?eabite?. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304614906	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	3106040			Dun.			Palm Barren, City of Santa Clara. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304614909	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	3106030			Dun.			Vicinity of Guantanamo, Oriente. Caimanera. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304614920	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	3106037			Dun.			Near Camagey. / Camagey / Cuba								Bioversity												
GBIF_CWRdiversity	1304614933	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	3106044			Dun.			Cacocum, Oriente. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304616294	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107510			L.			Cayo Guajaba. / Camagey / Cuba								Bioversity												
GBIF_CWRdiversity	1304616310	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107515			L.			Cojimar. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304616316	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107503			L.			Province of Oriente. Cabanas Bay. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304616330	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107488			L.			Opposite Gibara to Punta Hicacos, Oriente. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304616332	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107517			L.			Vicinity of Pueblo Romano, Cayo Romano. / Camagey / Cuba								Bioversity												
GBIF_CWRdiversity	1304616334	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107497			L.			District of Cienfuegos. Calicita. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304616335	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107509			L.			Alto del Aji, Cayo Romano. / Camagey / Cuba								Bioversity												
GBIF_CWRdiversity	1304616341	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107489			L.			Cayo Guajaba. / Camagey / Cuba								Bioversity												
GBIF_CWRdiversity	1304616352	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107518			L.			Gavilan. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304616362	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107499			L.			Gavilan. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304616365	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107550			L.			"8 km from Giron to the east, along the beach ""Estancia Caleta Buena"" / Matanzas / Cuba"								Bioversity												
GBIF_CWRdiversity	1304616374	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107552			L.			Gavilan. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304616413	Solanum bahamense	Solanum	bahamense	CUB	00000000	3107553			L.			At Gavilan. Vicinity of Soledad. Las Villas Province. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304616955	Solanum boldoense	Solanum	boldoense	CUB	00000000	3108150			Dunal & A.DC.			Las Lagunas, Buenos Aires. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304616961	Solanum boldoense	Solanum	boldoense	CUB	00000000	3108155			Dunal & A.DC.			In Cuba Orientali. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304616977	Solanum boldoense	Solanum	boldoense	CUB	00000000	3108157			Dunal & A.DC.			"Lomas del Ro; northern base of Loma Pelada, Raugel. / Pinar del Ro / Cuba"								Bioversity												
GBIF_CWRdiversity	1304616989	Solanum boldoense	Solanum	boldoense	CUB	00000000	3108151			Dunal & A.DC.											Bioversity												
GBIF_CWRdiversity	1304617014	Solanum boldoense	Solanum	boldoense	CUB	00000000	3108156			Dunal & A.DC.			San Diego de Los Baos. / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304617283	Piper arboreum	Piper	arboreum	CUB	00000000	3108478			Trel.			Isle of Pines: Las Tunas / Isla de la Juventud / Cuba								Bioversity												
GBIF_CWRdiversity	1304617598	Solanum campechiense	Solanum	campechiense	CUB	00000000	3108813			L.			Vicinity of Soledad. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304617601	Solanum campechiense	Solanum	campechiense	CUB	00000000	3108812			L.			Gavilan. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304617625	Solanum campechiense	Solanum	campechiense	CUB	00000000	3108811			L.			Soledad, Cienfuegos. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304617654	Solanum campechiense	Solanum	campechiense	CUB	00000000	3108817			L.			Ca. 10 km. from Playa Larga, along road north toward Palpite. / Matanzas / Cuba								Bioversity												
GBIF_CWRdiversity	1304617900	Solanum capsicoides	Solanum	capsicoides	CUB	00000000	3109116			All.			District of Cienfuegos. Cieneguita. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304617923	Solanum capsicoides	Solanum	capsicoides	CUB	00000000	3109110			All.			Vicinity of Pinar del Ro. / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304617930	Solanum capsicoides	Solanum	capsicoides	CUB	00000000	3109117			All.			Southern Baracoa Region. Banks of Jauco River, Jauco. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304618705	Solanum chamaeacanthum	Solanum	chamaeacanthum	CUB	00000000	3109917			Griseb.			"Near lagoon Asiento Piejo; Sabana de Manacas. / Villa Clara / Cuba"								Bioversity												
GBIF_CWRdiversity	1304618721	Solanum chamaeacanthum	Solanum	chamaeacanthum	CUB	00000000	3109919			Griseb.			[From protologue: Cuba occ., in savanis prope Hanabana (Wright anno 1865).] /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304618775	Solanum chamaeacanthum	Solanum	chamaeacanthum	CUB	00000000	3109922			Griseb.			Isle of Pines. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304619338	Ficus crocata	Ficus	crocata	CUB	00000000	3110600			Mart. ex Miq.			Province of Santa Clara, district of Cienfuegos: Calicita /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304619616	Piper confusum	Piper	confusum	CUB	00000000	3110716			C.DC.											Bioversity												
GBIF_CWRdiversity	1304620094	Pimenta oligantha	Pimenta	oligantha	CUB	00000000	3111284			(Urb.) Burret			Prov. Oriente: Sierra de Nipe in carrascales prope Ro Piedra /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304620163	Panicum cyanescens	Panicum	cyanescens	CUB	00000000	3111346			Nees ex Trin.			Los Indios / Isla de la Juventud / Cuba								Bioversity												
GBIF_CWRdiversity	1304620487	Panicum dichotomiflorum	Panicum	dichotomiflorum	CUB	00000000	3111735			Michx.			Remates, in Paurotis / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304620546	Solanum microphyllum	Solanum	microphyllum	CUB	00000000	3111776			Millsp.			Southern Baracoa Region. Jauco Abajo. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304620547	Solanum microphyllum	Solanum	microphyllum	CUB	00000000	3111778			Millsp.			Maseta de Mais, Baracoa, Oriente. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304620589	Solanum microphyllum	Solanum	microphyllum	CUB	00000000	3111777			Millsp.			Southern Baracoa Region. Loma del Esparte. Not far from Cajobabo. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304620761	Cyphonanthus discrepans	Cyphonanthus	discrepans	CUB	00000000	3111975			DÃ¶ll			Remates, Laguna Larga de Limones / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304621580	Digitaria ekmanii	Digitaria	ekmanii	CUB	00000000	3112792			Hitchcock			Isla de Pinos, W.I. / Isla de la Juventud / Cuba								Bioversity												
GBIF_CWRdiversity	1304621953	Solanum elaeagnifolium	Solanum	elaeagnifolium	CUB	00000000	3113200			Cav.			Carmelo Hill Vedado. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304622003	Solanum elaeagnifolium	Solanum	elaeagnifolium	CUB	00000000	3113203			Cav.			Vedado Carmelo . / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304622012	Louisiella elephantipes	Louisiella	elephantipes	CUB	00000000	3113215			Nees ex Trin.			Habana, in Rio Almendares / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304622376	Solanum erianthum	Solanum	erianthum	CUB	00000000	3113622			D.Don			Trinidad Mountains. Mananteales. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304622391	Solanum erianthum	Solanum	erianthum	CUB	00000000	3113629			D.Don			Calabazar. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304622403	Solanum erianthum	Solanum	erianthum	CUB	00000000	3113630			D.Don											Bioversity												
GBIF_CWRdiversity	1304622733	Bertholletia excelsa	Bertholletia	excelsa	CUB	00000000	3113951			Humb. & Bonpl.			Santa Cruz de los Pinos, Retiro / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304622763	Ipomoea falkioides	Ipomoea	falkioides	CUB	00000000	3114001			Griseb.			[According to protologue: Cuba or.] /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304623715	Panicum repens	Panicum	repens	CUB	00000000	3115004			L.			Santos Suarez, near Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304624015	Solanum gundlachii	Solanum	gundlachii	CUB	00000000	3115307			Urb.			Southern Oriente and Pico Turquino. Regino gap. Esteibo Tusquico. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304624027	Solanum gundlachii	Solanum	gundlachii	CUB	00000000	3115301			Urb.			Sabanilla to Yamuri Arriba, Oriente. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304624080	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115402			Ruiz & Pav.			Vicinity of Cojimar. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304624093	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115387			Ruiz & Pav.			San Antonio. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304624098	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115399			Ruiz & Pav.			Sagua. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304624108	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115403			Ruiz & Pav.			Loma Harenales, south of Sumidero. / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304624109	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115395			Ruiz & Pav.			Bacuranao Valley. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304624110	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115393			Ruiz & Pav.			 / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304624111	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115406			Ruiz & Pav.											Bioversity												
GBIF_CWRdiversity	1304624112	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115386			Ruiz & Pav.			La Playa. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304624141	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115396			Ruiz & Pav.			District of Cienfuegos. Cieneguita n. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304624160	Solanum nitidum	Solanum	nitidum	CUB	00000000	3115407			Ruiz & Pav.			Creek which crosses trail to Guaoa. Vicinity of Soledad. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304625431	Ipomoea jalapoides	Ipomoea	jalapoides	CUB	00000000	3116733			Griseb.			Retiro /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304625562	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	3116896			Mill.			Gavinas pasture. Trinidad Mountains. San Blas - Buenos Aires. Las Villas Province. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304625583	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	3116907			Mill.			Trinidad Mountains. Siguanea. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304625587	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	3116886			Mill.			West of Mauacas. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304625596	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	3116904			Mill.			Palm-barrens west of Guane. / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304625598	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	3116890			Mill.			Palm Barren, City of Santa Clara. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304625628	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	3116908			Mill.			District of Cienfuegos. Cieneguita. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304625641	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	3116905			Mill.			Vecindad de Santiago de las Vegas. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304625943	Panicum lacustre	Panicum	lacustre	CUB	00000000	3117264			Hitchcock & Ekman			Pinar del Ro City, in Laguna de la Mquina / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304626390	Oryza latifolia	Oryza	latifolia	CUB	00000000	3117681			Desv.			Prov. Oriente: Sabanaso /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304627509	Solanum mammosum	Solanum	mammosum	CUB	00000000	3118902			L.			Trinidad Mountains. Siguanea. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304627598	Solanum mammosum	Solanum	mammosum	CUB	00000000	3118901			L.			District of Cienfuegos. Cieneguita. / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304628327	Solanum moense	Solanum	moense	CUB	00000000	3119662			Britton & P Wils.			Camp La Gloria, south of Sierra Moa, Oriente /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304628825	Dichanthelium aciculare	Dichanthelium	aciculare	CUB	00000000	3120209			Desv.			 / Pinar del Ro / Cuba								Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304630298	Solanum nudum	Solanum	nudum	CUB	00000000	3121738			Humb. & Bonpl. ex Dunal			Yumury. [Data from an additional label associated with the sheet:] Ad fl. Yumury yor. Matanzas. / Matanzas / Cuba								Bioversity												
GBIF_CWRdiversity	1304630302	Solanum nudum	Solanum	nudum	CUB	00000000	3121740			Humb. & Bonpl. ex Dunal			Banks of Ariguanabo lagoon. Anafe. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304630304	Solanum nudum	Solanum	nudum	CUB	00000000	3121730			Humb. & Bonpl. ex Dunal			Vicinity of Herradura. / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304630331	Solanum nudum	Solanum	nudum	CUB	00000000	3121732			Humb. & Bonpl. ex Dunal			Isle of Pines. San Juan. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304630366	Solanum nudum	Solanum	nudum	CUB	00000000	3121747			Humb. & Bonpl. ex Dunal			Los Cayuelos. / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304630383	Solanum nudum	Solanum	nudum	CUB	00000000	3121746			Humb. & Bonpl. ex Dunal			Not far from Ariguanabo. Anafe. / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304630389	Solanum nudum	Solanum	nudum	CUB	00000000	3121742			Humb. & Bonpl. ex Dunal			Southern Baracoa Region. Monte Fresco. Cemperate woods. Tinas. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304630504	Ilex obcordata	Ilex	obcordata	CUB	00000000	3121868			Sw.			High in the Pinal /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304630641	Ipomoea alternifolia	Ipomoea	alternifolia	CUB	00000000	3122045			Griseb.											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304631106	Solanum pachyneurum	Solanum	pachyneurum	CUB	00000000	3122474			O.E.Schulz											Bioversity												
GBIF_CWRdiversity	1304631201	Setaria palmifolia	Setaria	palmifolia	CUB	00000000	3122613			(J.KÃ¶nig) Stapf			Soledad, Ciefuegos / Villa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304631314	Carica papaya	Carica	papaya	CUB	00000000	3122727			L.			Soledad, cienfuegos /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304631869	Coleataenia petersonii	Coleataenia	petersonii	CUB	00000000	3123303			Hitchc. & Ekman			Mendoza / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304631881	Coleataenia petersonii	Coleataenia	petersonii	CUB	00000000	3123302			Hitchc. & Ekman			Mendoza / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304633183	Ilex hypaneura	Ilex	hypaneura	CUB	00000000	3124602			Loes.			Prov. Oriente: Sierra de Nipe, in cacumine Loma Mensura in saxis /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304633249	Phoenix pusilla	Phoenix	pusilla	CUB	00000000	3124687			Gaertn.			Calabazar /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304633400	Solanum quitoense	Solanum	quitoense	CUB	00000000	3124821			Lam.			The Estacion Experimental Agronomica /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304635071	Solanum schlechtendalianum	Solanum	schlechtendalianum	CUB	00000000	3126576			Walp.			Los Palacios to San Pablo de Las Yeguas / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304635077	Solanum schlechtendalianum	Solanum	schlechtendalianum	CUB	00000000	3126574			Walp.			Trinidad Mountains, Santa Clara. Arroyo Trinitario, Rio Negro /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304635102	Solanum schlechtendalianum	Solanum	schlechtendalianum	CUB	00000000	3126575			Walp.			Province of Santa Clara. San Blas (La Sierra) /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304635262	Solanum seaforthianum	Solanum	seaforthianum	CUB	00000000	3126751			Andrews			Vedado (La Habana) /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304636980	Ficus maxima	Ficus	maxima	CUB	00000000	3128443			Mill.			Zarubano /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637126	Phoenix sylvestris	Phoenix	sylvestris	CUB	00000000	3128593			Roxb.			Calabazar /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637166	Solanum tampicense	Solanum	tampicense	CUB	00000000	3128734			Dunal			"Province of Havana; Laguna de Castellano / La Habana / Cuba"								Bioversity												
GBIF_CWRdiversity	1304637170	Solanum tampicense	Solanum	tampicense	CUB	00000000	3128729			Dunal			"Los Palacios. ( [?]. del Rio); near lagoon Macuriges / Pinar del Ro / Cuba"								Bioversity												
GBIF_CWRdiversity	1304637190	Solanum tampicense	Solanum	tampicense	CUB	00000000	3128718			Dunal			Isla de Pines, W.I. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637199	Solanum tampicense	Solanum	tampicense	CUB	00000000	3128722			Dunal			Provincia de la Habana. Laguna de Castellano / La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304637200	Solanum tampicense	Solanum	tampicense	CUB	00000000	3128731			Dunal			Province Santa Clara, district of Cienfuegos. Abreus. Rio Damuj /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637228	Solanum tampicense	Solanum	tampicense	CUB	00000000	3128720			Dunal			Vicinity of La Gloria, Camaguey / Camagey / Cuba								Bioversity												
GBIF_CWRdiversity	1304637229	Solanum tampicense	Solanum	tampicense	CUB	00000000	3128724			Dunal			Near Santa Clara. Gerhartz farm /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637277	Setaria tenax	Setaria	tenax	CUB	00000000	3128782			Desv.			Prov. Oriente: Sierra de Nipe,...at the foot of Loma Nensura,...on the Sojo trail /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637861	Solanum torvum	Solanum	torvum	CUB	00000000	3129407			Sw.											Bioversity												
GBIF_CWRdiversity	1304637872	Solanum torvum	Solanum	torvum	CUB	00000000	3129415			Sw.			Ins. Cuba. In valle Yumury /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637907	Solanum torvum	Solanum	torvum	CUB	00000000	3129426			Sw.			Isle of Pines /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637913	Solanum torvum	Solanum	torvum	CUB	00000000	3129425			Sw.			Vicinity of Matanzas. Valley of the San Juan /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304637930	Solanum torvum	Solanum	torvum	CUB	00000000	3129416			Sw.			Near Pinar del Rio / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304638640	Ilex cubana	Ilex	cubana	CUB	00000000	3130176			Loes. ex Urb.			Sur de Oriente y Pico Turquino: Alta Maestra /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304638820	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130353			Mill.			El Rosario to Los Palacios / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304638824	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130338			Mill.			Parque Nacional Turquino. Sierra Maestra. Hiking trail between Pico Joaquin and Micro Estacin Biolgica El Cojo. / Granma / Cuba								Bioversity												
GBIF_CWRdiversity	1304638826	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130352			Mill.			La Gloria to Pilota, Camaguey / Camagey / Cuba								Bioversity												
GBIF_CWRdiversity	1304638827	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130354			Mill.			Sierra de Anafe / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304638831	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130350			Mill.			Vicinity of La Gloria, Camaguey / Camagey / Cuba								Bioversity												
GBIF_CWRdiversity	1304638832	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130359			Mill.			Herradura /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304638835	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130358			Mill.			Southern Baracoa Region. On the slope of [Unclear: Puntoi?] del Mate - Sra. [Sierra] de Imas /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304638841	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130351			Mill.			Prov. Oriente: Yumur prope Baracoa /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304638877	Solanum umbellatum	Solanum	umbellatum	CUB	00000000	3130356			Mill.			Mina Carlota, SE of Cumanayagua, Sierra de San Juan /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304640083	Solanum wendlandii	Solanum	wendlandii	CUB	00000000	3131651			Hook.f.			Soledad, Harvard Tropical Garden. / Cienfuegos / Cuba								Bioversity												
GBIF_CWRdiversity	1304640146	Ficus sarmentosa	Ficus	sarmentosa	CUB	00000000	3131737			(Champion ex Benth.) Corner	impressa										Bioversity												
GBIF_CWRdiversity	1304640212	Dioscorea wrightii	Dioscorea	wrightii	CUB	00000000	3131725			Uline ex R.Knuth											Bioversity												
GBIF_CWRdiversity	1304640422	Ipomoea carolina	Ipomoea	carolina	CUB	00000000	3131962			Urb.			Gorge of the Ro Yamuri /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304640511	Lepidium sp	Lepidium	sp	CUB	00000000	3132011			L.											Bioversity												
GBIF_CWRdiversity	1304665989	Prunus pensylvanica	Prunus	pensylvanica	CUB	00000000	3157504			L.f.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1304701089	Xanthosoma sp	Xanthosoma	sp	CUB	00000000	3193032			Schott											USDA_NPGS_GRIN												
